race_id,umaban,racecourse,surface,running_style,corner4_rank,actual_corner4_rank,rank_diff,rank_abs_diff
202604020604,10,新潟,ダ,先,4.0,2.0,-2.0,2.0
202604020604,11,新潟,ダ,差,6.0,9.0,3.0,3.0
202604020604,12,新潟,ダ,逃,1.0,1.0,0.0,0.0
202604020604,13,新潟,ダ,差,12.0,15.0,3.0,3.0
202604020604,14,新潟,ダ,差,8.0,7.0,-1.0,1.0
202604020604,15,新潟,ダ,差,10.0,10.0,0.0,0.0
202604020605,1,新潟,ダ,追,15.0,15.0,0.0,0.0
202604020605,2,新潟,ダ,差,8.0,5.0,-3.0,3.0
202604020605,3,新潟,ダ,先,7.0,5.0,-2.0,2.0
202604020605,4,新潟,ダ,差,10.0,11.0,1.0,1.0
202604020605,5,新潟,ダ,逃,2.0,9.0,7.0,7.0
202604020605,6,新潟,ダ,差,12.0,9.0,-3.0,3.0
202604020605,7,新潟,ダ,追,14.0,11.0,-3.0,3.0
202604020605,8,新潟,ダ,差,13.0,8.0,-5.0,5.0
202604020605,9,新潟,ダ,先,4.0,5.0,1.0,1.0
202604020605,10,新潟,ダ,先,9.0,1.0,-8.0,8.0
202604020605,11,新潟,ダ,先,3.0,2.0,-1.0,1.0
202604020605,12,新潟,ダ,先,1.0,3.0,2.0,2.0
202604020605,13,新潟,ダ,先,6.0,11.0,5.0,5.0
202604020605,14,新潟,ダ,先,11.0,14.0,3.0,3.0
202604020605,15,新潟,ダ,先,5.0,3.0,-2.0,2.0
202604020606,1,新潟,芝,差,2.0,7.0,5.0,5.0
202604020606,2,新潟,芝,先,4.0,2.0,-2.0,2.0
202604020606,3,新潟,芝,差,11.0,13.0,2.0,2.0
202604020606,4,新潟,芝,差,7.0,4.0,-3.0,3.0
202604020606,5,新潟,芝,差,8.0,9.0,1.0,1.0
202604020606,6,新潟,芝,差,9.0,5.0,-4.0,4.0
202604020606,7,新潟,芝,差,6.0,2.0,-4.0,4.0
202604020606,8,新潟,芝,差,12.0,12.0,0.0,0.0
202604020606,9,新潟,芝,差,5.0,1.0,-4.0,4.0
202604020606,10,新潟,芝,差,3.0,5.0,2.0,2.0
202604020606,11,新潟,芝,差,10.0,10.0,0.0,0.0
202604020606,12,新潟,芝,追,13.0,10.0,-3.0,3.0
202604020606,13,新潟,芝,逃,1.0,7.0,6.0,6.0
202604020607,1,新潟,ダ,先,4.0,7.0,3.0,3.0
202604020607,2,新潟,ダ,先,11.0,11.0,0.0,0.0
202604020607,3,新潟,ダ,先,5.0,4.0,-1.0,1.0
202604020607,4,新潟,ダ,先,10.0,4.0,-6.0,6.0
202604020607,5,新潟,ダ,差,12.0,10.0,-2.0,2.0
202604020607,6,新潟,ダ,逃,3.0,1.0,-2.0,2.0
202604020607,7,新潟,ダ,差,6.0,12.0,6.0,6.0
202604020607,8,新潟,ダ,差,7.0,7.0,0.0,0.0
202604020607,9,新潟,ダ,先,8.0,9.0,1.0,1.0
202604020607,10,新潟,ダ,先,1.0,4.0,3.0,3.0
202604020607,11,新潟,ダ,先,9.0,2.0,-7.0,7.0
202604020607,12,新潟,ダ,差,2.0,3.0,1.0,1.0
202604020608,1,新潟,芝,先,3.0,7.0,4.0,4.0
202604020608,2,新潟,芝,先,8.0,15.0,7.0,7.0
202604020608,3,新潟,芝,差,12.0,16.0,4.0,4.0
202604020608,4,新潟,芝,先,11.0,12.0,1.0,1.0
202604020608,5,新潟,芝,差,14.0,12.0,-2.0,2.0
202604020608,6,新潟,芝,逃,5.0,3.0,-2.0,2.0
202604020608,7,新潟,芝,差,15.0,11.0,-4.0,4.0
202604020608,8,新潟,芝,先,7.0,9.0,2.0,2.0
202604020608,9,新潟,芝,追,17.0,17.0,0.0,0.0
202604020608,10,新潟,芝,逃,4.0,14.0,10.0,10.0
202604020608,11,新潟,芝,先,6.0,5.0,-1.0,1.0
202604020608,12,新潟,芝,差,13.0,9.0,-4.0,4.0
202604020608,13,新潟,芝,先,1.0,4.0,3.0,3.0
202604020608,14,新潟,芝,差,16.0,7.0,-9.0,9.0
202604020608,15,新潟,芝,逃,2.0,1.0,-1.0,1.0
202604020608,16,新潟,芝,先,10.0,5.0,-5.0,5.0
202604020608,17,新潟,芝,逃,9.0,2.0,-7.0,7.0
202604020609,1,新潟,ダ,差,12.0,12.0,0.0,0.0
202604020609,2,新潟,ダ,差,10.0,7.0,-3.0,3.0
202604020609,3,新潟,ダ,先,4.0,3.0,-1.0,1.0
202604020609,4,新潟,ダ,先,2.0,1.0,-1.0,1.0
202604020609,5,新潟,ダ,逃,1.0,2.0,1.0,1.0
202604020609,6,新潟,ダ,先,6.0,7.0,1.0,1.0
202604020609,7,新潟,ダ,追,7.0,14.0,7.0,7.0
202604020609,8,新潟,ダ,差,11.0,10.0,-1.0,1.0
202604020609,9,新潟,ダ,差,8.0,10.0,2.0,2.0
202604020609,10,新潟,ダ,差,15.0,15.0,0.0,0.0
202604020609,11,新潟,ダ,先,5.0,12.0,7.0,7.0
202604020609,12,新潟,ダ,差,13.0,3.0,-10.0,10.0
202604020609,13,新潟,ダ,差,9.0,6.0,-3.0,3.0
202604020609,14,新潟,ダ,先,3.0,3.0,0.0,0.0
202604020609,15,新潟,ダ,差,14.0,9.0,-5.0,5.0
202604020610,1,新潟,芝,追,7.0,3.0,-4.0,4.0
202604020610,2,新潟,芝,差,4.0,6.0,2.0,2.0
202604020610,3,新潟,芝,差,5.0,6.0,1.0,1.0
202604020610,4,新潟,芝,差,1.0,3.0,2.0,2.0
202604020610,5,新潟,芝,差,6.0,3.0,-3.0,3.0
202604020610,6,新潟,芝,逃,2.0,2.0,0.0,0.0
202604020610,7,新潟,芝,先,3.0,1.0,-2.0,2.0
202604020611,1,新潟,芝,差,12.0,14.0,2.0,2.0
202604020611,2,新潟,芝,差,7.0,10.0,3.0,3.0
202604020611,3,新潟,芝,差,4.0,7.0,3.0,3.0
202604020611,4,新潟,芝,差,3.0,10.0,7.0,7.0
202604020611,5,新潟,芝,差,9.0,4.0,-5.0,5.0
202604020611,6,新潟,芝,差,5.0,17.0,12.0,12.0
202604020611,7,新潟,芝,差,11.0,14.0,3.0,3.0
202604020611,8,新潟,芝,差,10.0,4.0,-6.0,6.0
202604020611,9,新潟,芝,逃,1.0,2.0,1.0,1.0
202604020611,10,新潟,芝,差,13.0,7.0,-6.0,6.0
202604020611,11,新潟,芝,差,16.0,17.0,1.0,1.0
202604020611,12,新潟,芝,先,2.0,1.0,-1.0,1.0
202604020611,13,新潟,芝,先,18.0,10.0,-8.0,8.0
202604020611,14,新潟,芝,先,17.0,16.0,-1.0,1.0
202604020611,15,新潟,芝,差,14.0,6.0,-8.0,8.0
202604020611,16,新潟,芝,差,6.0,7.0,1.0,1.0
202604020611,17,新潟,芝,先,15.0,3.0,-12.0,12.0
202604020611,18,新潟,芝,差,8.0,10.0,2.0,2.0
202604020612,1,新潟,芝,先,6.0,1.0,-5.0,5.0
202604020612,2,新潟,芝,先,12.0,10.0,-2.0,2.0
202604020612,3,新潟,芝,先,13.0,16.0,3.0,3.0
202604020612,4,新潟,芝,差,15.0,17.0,2.0,2.0
202604020612,5,新潟,芝,差,17.0,15.0,-2.0,2.0
202604020612,6,新潟,芝,差,1.0,2.0,1.0,1.0
202604020612,7,新潟,芝,先,7.0,5.0,-2.0,2.0
202604020612,8,新潟,芝,先,14.0,14.0,0.0,0.0
202604020612,9,新潟,芝,差,16.0,18.0,2.0,2.0
202604020612,10,新潟,芝,差,9.0,8.0,-1.0,1.0
202604020612,11,新潟,芝,先,10.0,8.0,-2.0,2.0
202604020612,12,新潟,芝,先,8.0,10.0,2.0,2.0
202604020612,13,新潟,芝,先,4.0,2.0,-2.0,2.0
202604020612,14,新潟,芝,差,18.0,13.0,-5.0,5.0
202604020612,15,新潟,芝,先,2.0,5.0,3.0,3.0
202604020612,16,新潟,芝,先,11.0,2.0,-9.0,9.0
202604020612,17,新潟,芝,逃,5.0,5.0,0.0,0.0
202604020612,18,新潟,芝,逃,3.0,10.0,7.0,7.0
202604020701,1,新潟,芝,差,4.0,1.0,-3.0,3.0
202604020701,2,新潟,芝,先,8.0,3.0,-5.0,5.0
202604020701,3,新潟,芝,先,5.0,2.0,-3.0,3.0
202604020701,4,新潟,芝,逃,1.0,3.0,2.0,2.0
202604020701,5,新潟,芝,先,7.0,9.0,2.0,2.0
202604020701,6,新潟,芝,差,3.0,7.0,4.0,4.0
202604020701,7,新潟,芝,差,6.0,7.0,1.0,1.0
202604020701,8,新潟,芝,差,9.0,5.0,-4.0,4.0
202604020701,9,新潟,芝,差,2.0,5.0,3.0,3.0
202604020702,1,新潟,芝,不明,2.0,7.0,5.0,5.0
202604020702,2,新潟,芝,不明,7.0,3.0,-4.0,4.0
202604020702,3,新潟,芝,不明,1.0,2.0,1.0,1.0
202604020702,4,新潟,芝,不明,4.0,3.0,-1.0,1.0
202604020702,5,新潟,芝,不明,3.0,3.0,0.0,0.0
202604020702,6,新潟,芝,不明,10.0,3.0,-7.0,7.0
202604020702,7,新潟,芝,不明,14.0,11.0,-3.0,3.0
202604020702,8,新潟,芝,不明,15.0,10.0,-5.0,5.0
202604020702,9,新潟,芝,不明,5.0,9.0,4.0,4.0
202604020702,10,新潟,芝,不明,9.0,1.0,-8.0,8.0
202604020702,11,新潟,芝,不明,11.0,15.0,4.0,4.0
202604020702,12,新潟,芝,不明,12.0,12.0,0.0,0.0
202604020702,13,新潟,芝,不明,8.0,12.0,4.0,4.0
202604020702,14,新潟,芝,不明,6.0,7.0,1.0,1.0
202604020702,15,新潟,芝,不明,13.0,14.0,1.0,1.0
202604020703,1,新潟,芝,不明,12.0,12.0,0.0,0.0
202604020703,2,新潟,芝,不明,2.0,5.0,3.0,3.0
202604020703,3,新潟,芝,不明,11.0,3.0,-8.0,8.0
202604020703,4,新潟,芝,不明,1.0,6.0,5.0,5.0
202604020703,5,新潟,芝,不明,4.0,8.0,4.0,4.0
202604020703,6,新潟,芝,不明,9.0,10.0,1.0,1.0
202604020703,7,新潟,芝,不明,5.0,1.0,-4.0,4.0
202604020703,8,新潟,芝,不明,6.0,3.0,-3.0,3.0
202604020703,9,新潟,芝,不明,8.0,8.0,0.0,0.0
202604020703,10,新潟,芝,不明,7.0,6.0,-1.0,1.0
202604020703,11,新潟,芝,不明,10.0,10.0,0.0,0.0
202604020703,12,新潟,芝,不明,3.0,2.0,-1.0,1.0
202604020704,1,新潟,ダ,追,12.0,10.0,-2.0,2.0
202604020704,2,新潟,ダ,追,9.0,10.0,1.0,1.0
202604020704,3,新潟,ダ,追,15.0,15.0,0.0,0.0
202604020704,4,新潟,ダ,追,5.0,2.0,-3.0,3.0
202604020704,5,新潟,ダ,追,13.0,8.0,-5.0,5.0
202604020704,6,新潟,ダ,差,3.0,6.0,3.0,3.0
202604020704,7,新潟,ダ,先,8.0,4.0,-4.0,4.0
202604020704,8,新潟,ダ,逃,1.0,1.0,0.0,0.0
202604020704,9,新潟,ダ,差,7.0,6.0,-1.0,1.0
202604020704,10,新潟,ダ,差,14.0,14.0,0.0,0.0
202604020704,11,新潟,ダ,差,4.0,9.0,5.0,5.0
202604020704,12,新潟,ダ,差,2.0,3.0,1.0,1.0
202604020704,13,新潟,ダ,追,10.0,12.0,2.0,2.0
202604020704,14,新潟,ダ,追,11.0,12.0,1.0,1.0
202604020704,15,新潟,ダ,先,6.0,5.0,-1.0,1.0
202604020705,1,新潟,芝,先,9.0,8.0,-1.0,1.0
202604020705,2,新潟,芝,先,13.0,16.0,3.0,3.0
202604020705,3,新潟,芝,差,17.0,17.0,0.0,0.0
202604020705,4,新潟,芝,差,11.0,6.0,-5.0,5.0
202604020705,5,新潟,芝,逃,2.0,14.0,12.0,12.0
202604020705,6,新潟,芝,追,15.0,14.0,-1.0,1.0
202604020705,7,新潟,芝,先,5.0,5.0,0.0,0.0
202604020705,8,新潟,芝,先,3.0,3.0,0.0,0.0
202604020705,9,新潟,芝,先,7.0,12.0,5.0,5.0
202604020705,10,新潟,芝,差,18.0,17.0,-1.0,1.0
202604020705,11,新潟,芝,差,10.0,11.0,1.0,1.0
202604020705,12,新潟,芝,差,6.0,12.0,6.0,6.0
202604020705,13,新潟,芝,先,4.0,8.0,4.0,4.0
202604020705,14,新潟,芝,先,1.0,1.0,0.0,0.0
202604020705,15,新潟,芝,先,8.0,3.0,-5.0,5.0
202604020705,16,新潟,芝,先,12.0,8.0,-4.0,4.0
202604020705,17,新潟,芝,先,14.0,6.0,-8.0,8.0
202604020705,18,新潟,芝,差,16.0,2.0,-14.0,14.0
202604020706,1,新潟,芝,先,8.0,10.0,2.0,2.0
202604020706,3,新潟,芝,先,7.0,10.0,3.0,3.0
202604020706,4,新潟,芝,先,6.0,10.0,4.0,4.0
202604020706,5,新潟,芝,逃,5.0,1.0,-4.0,4.0
202604020706,6,新潟,芝,先,1.0,2.0,1.0,1.0
202604020706,7,新潟,芝,差,9.0,2.0,-7.0,7.0
202604020706,8,新潟,芝,逃,3.0,7.0,4.0,4.0
202604020706,9,新潟,芝,差,4.0,2.0,-2.0,2.0
202604020706,10,新潟,芝,差,13.0,14.0,1.0,1.0
202604020706,11,新潟,芝,差,10.0,7.0,-3.0,3.0
202604020706,12,新潟,芝,先,2.0,2.0,0.0,0.0
202604020706,14,新潟,芝,差,14.0,2.0,-12.0,12.0
202604020707,1,新潟,ダ,逃,6.0,1.0,-5.0,5.0
202604020707,2,新潟,ダ,先,3.0,5.0,2.0,2.0
202604020707,3,新潟,ダ,先,7.0,13.0,6.0,6.0
202604020707,4,新潟,ダ,先,8.0,11.0,3.0,3.0
202604020707,5,新潟,ダ,差,13.0,11.0,-2.0,2.0
202604020707,6,新潟,ダ,先,4.0,9.0,5.0,5.0
202604020707,7,新潟,ダ,追,14.0,14.0,0.0,0.0
202604020707,8,新潟,ダ,差,15.0,15.0,0.0,0.0
202604020707,9,新潟,ダ,先,12.0,10.0,-2.0,2.0
202604020707,10,新潟,ダ,先,5.0,2.0,-3.0,3.0
202604020707,11,新潟,ダ,先,11.0,3.0,-8.0,8.0
202604020707,12,新潟,ダ,逃,1.0,5.0,4.0,4.0
202604020707,13,新潟,ダ,先,2.0,4.0,2.0,2.0
202604020707,14,新潟,ダ,逃,10.0,7.0,-3.0,3.0
202604020707,15,新潟,ダ,差,9.0,7.0,-2.0,2.0
202604020708,1,新潟,ダ,先,2.0,14.0,12.0,12.0
202604020708,2,新潟,ダ,先,5.0,5.0,0.0,0.0
202604020708,3,新潟,ダ,先,7.0,3.0,-4.0,4.0
202604020708,4,新潟,ダ,先,8.0,2.0,-6.0,6.0
202604020708,5,新潟,ダ,先,4.0,1.0,-3.0,3.0
202604020708,6,新潟,ダ,逃,1.0,3.0,2.0,2.0
202604020708,7,新潟,ダ,差,13.0,11.0,-2.0,2.0
202604020708,8,新潟,ダ,差,9.0,5.0,-4.0,4.0
202604020708,9,新潟,ダ,差,3.0,7.0,4.0,4.0
202604020708,10,新潟,ダ,差,15.0,13.0,-2.0,2.0
202604020708,11,新潟,ダ,先,6.0,7.0,1.0,1.0
202604020708,12,新潟,ダ,差,10.0,10.0,0.0,0.0
202604020708,13,新潟,ダ,差,12.0,9.0,-3.0,3.0
202604020708,14,新潟,ダ,追,14.0,15.0,1.0,1.0
202604020708,15,新潟,ダ,先,11.0,12.0,1.0,1.0
202604020710,1,新潟,ダ,差,13.0,14.0,1.0,1.0
202604020710,2,新潟,ダ,先,7.0,3.0,-4.0,4.0
202604020710,3,新潟,ダ,先,2.0,5.0,3.0,3.0
202604020710,4,新潟,ダ,先,3.0,5.0,2.0,2.0
202604020710,5,新潟,ダ,差,8.0,11.0,3.0,3.0
202604020710,6,新潟,ダ,追,12.0,11.0,-1.0,1.0
202604020710,7,新潟,ダ,差,11.0,7.0,-4.0,4.0
202604020710,8,新潟,ダ,追,15.0,10.0,-5.0,5.0
202604020710,9,新潟,ダ,逃,1.0,1.0,0.0,0.0
202604020710,10,新潟,ダ,追,6.0,2.0,-4.0,4.0
202604020710,11,新潟,ダ,差,14.0,9.0,-5.0,5.0
202604020710,12,新潟,ダ,差,4.0,3.0,-1.0,1.0
202604020710,13,新潟,ダ,先,5.0,14.0,9.0,9.0
202604020710,14,新潟,ダ,先,9.0,11.0,2.0,2.0
202604020710,15,新潟,ダ,差,10.0,7.0,-3.0,3.0
202604020711,1,新潟,芝,先,6.0,12.0,6.0,6.0
202604020711,2,新潟,芝,先,5.0,2.0,-3.0,3.0
202604020711,3,新潟,芝,先,7.0,3.0,-4.0,4.0
202604020711,4,新潟,芝,先,4.0,7.0,3.0,3.0
202604020711,5,新潟,芝,差,18.0,17.0,-1.0,1.0
202604020711,6,新潟,芝,先,3.0,12.0,9.0,9.0
202604020711,7,新潟,芝,先,10.0,7.0,-3.0,3.0
202604020711,8,新潟,芝,差,14.0,14.0,0.0,0.0
202604020711,9,新潟,芝,差,8.0,5.0,-3.0,3.0
202604020711,10,新潟,芝,追,9.0,7.0,-2.0,2.0
202604020711,11,新潟,芝,先,2.0,16.0,14.0,14.0
202604020711,12,新潟,芝,先,12.0,17.0,5.0,5.0
202604020711,13,新潟,芝,差,15.0,15.0,0.0,0.0
202604020711,14,新潟,芝,追,16.0,11.0,-5.0,5.0
202604020711,15,新潟,芝,逃,13.0,6.0,-7.0,7.0
202604020711,16,新潟,芝,差,11.0,3.0,-8.0,8.0
202604020711,17,新潟,芝,差,17.0,7.0,-10.0,10.0
202604020711,18,新潟,芝,先,1.0,1.0,0.0,0.0
202604020712,1,新潟,芝,差,2.0,1.0,-1.0,1.0
202604020712,2,新潟,芝,先,3.0,16.0,13.0,13.0
202604020712,3,新潟,芝,先,13.0,13.0,0.0,0.0
202604020712,4,新潟,芝,差,9.0,14.0,5.0,5.0
202604020712,5,新潟,芝,先,4.0,3.0,-1.0,1.0
202604020712,6,新潟,芝,先,10.0,3.0,-7.0,7.0
202604020712,7,新潟,芝,先,6.0,3.0,-3.0,3.0
202604020712,8,新潟,芝,差,11.0,14.0,3.0,3.0
202604020712,9,新潟,芝,追,17.0,9.0,-8.0,8.0
202604020712,10,新潟,芝,差,7.0,6.0,-1.0,1.0
202604020712,11,新潟,芝,差,15.0,16.0,1.0,1.0
202604020712,12,新潟,芝,先,5.0,6.0,1.0,1.0
202604020712,13,新潟,芝,逃,1.0,6.0,5.0,5.0
202604020712,14,新潟,芝,差,16.0,9.0,-7.0,7.0
202604020712,15,新潟,芝,差,8.0,9.0,1.0,1.0
202604020712,16,新潟,芝,追,18.0,18.0,0.0,0.0
202604020712,17,新潟,芝,差,12.0,9.0,-3.0,3.0
202604020712,18,新潟,芝,先,14.0,2.0,-12.0,12.0
202604020801,1,新潟,芝,差,3.0,3.0,0.0,0.0
202604020801,2,新潟,芝,先,5.0,3.0,-2.0,2.0
202604020801,3,新潟,芝,差,11.0,6.0,-5.0,5.0
202604020801,4,新潟,芝,先,4.0,1.0,-3.0,3.0
202604020801,5,新潟,芝,追,9.0,6.0,-3.0,3.0
202604020801,6,新潟,芝,差,10.0,11.0,1.0,1.0
202604020801,7,新潟,芝,逃,2.0,2.0,0.0,0.0
202604020801,8,新潟,芝,差,8.0,6.0,-2.0,2.0
202604020801,9,新潟,芝,先,1.0,9.0,8.0,8.0
202604020801,10,新潟,芝,差,7.0,9.0,2.0,2.0
202604020801,11,新潟,芝,差,12.0,13.0,1.0,1.0
202604020801,12,新潟,芝,差,13.0,3.0,-10.0,10.0
202604020801,13,新潟,芝,先,6.0,11.0,5.0,5.0
202604020802,1,新潟,芝,逃,5.0,2.0,-3.0,3.0
202604020802,2,新潟,芝,差,12.0,5.0,-7.0,7.0
202604020802,3,新潟,芝,先,2.0,13.0,11.0,11.0
202604020802,4,新潟,芝,差,17.0,5.0,-12.0,12.0
202604020802,5,新潟,芝,差,4.0,1.0,-3.0,3.0
202604020802,6,新潟,芝,差,1.0,2.0,1.0,1.0
202604020802,7,新潟,芝,差,14.0,9.0,-5.0,5.0
202604020802,8,新潟,芝,差,6.0,5.0,-1.0,1.0
202604020802,9,新潟,芝,追,15.0,14.0,-1.0,1.0
202604020802,10,新潟,芝,追,11.0,5.0,-6.0,6.0
202604020802,11,新潟,芝,差,7.0,10.0,3.0,3.0
202604020802,12,新潟,芝,差,10.0,14.0,4.0,4.0
202604020802,13,新潟,芝,追,13.0,10.0,-3.0,3.0
202604020802,14,新潟,芝,差,8.0,10.0,2.0,2.0
202604020802,15,新潟,芝,差,3.0,2.0,-1.0,1.0
202604020802,16,新潟,芝,差,9.0,16.0,7.0,7.0
202604020802,17,新潟,芝,追,16.0,17.0,1.0,1.0
202604020803,1,新潟,ダ,先,5.0,7.0,2.0,2.0
202604020803,2,新潟,ダ,追,13.0,11.0,-2.0,2.0
202604020803,3,新潟,ダ,逃,2.0,1.0,-1.0,1.0
202604020803,4,新潟,ダ,先,1.0,8.0,7.0,7.0
202604020803,5,新潟,ダ,差,11.0,10.0,-1.0,1.0
202604020803,6,新潟,ダ,先,6.0,3.0,-3.0,3.0
202604020803,7,新潟,ダ,差,9.0,5.0,-4.0,4.0
202604020803,8,新潟,ダ,差,3.0,2.0,-1.0,1.0
202604020803,9,新潟,ダ,差,12.0,13.0,1.0,1.0
202604020803,10,新潟,ダ,先,7.0,3.0,-4.0,4.0
202604020803,11,新潟,ダ,追,15.0,9.0,-6.0,6.0
202604020803,12,新潟,ダ,差,8.0,5.0,-3.0,3.0
202604020803,13,新潟,ダ,追,10.0,11.0,1.0,1.0
202604020803,14,新潟,ダ,差,4.0,13.0,9.0,9.0
202604020803,15,新潟,ダ,差,14.0,15.0,1.0,1.0
202604020804,1,新潟,芝,不明,4.0,8.0,4.0,4.0
202604020804,2,新潟,芝,不明,7.0,10.0,3.0,3.0
202604020804,3,新潟,芝,不明,11.0,13.0,2.0,2.0
202604020804,4,新潟,芝,不明,3.0,3.0,0.0,0.0
202604020804,5,新潟,芝,不明,9.0,1.0,-8.0,8.0
202604020804,6,新潟,芝,不明,10.0,2.0,-8.0,8.0
202604020804,7,新潟,芝,不明,8.0,3.0,-5.0,5.0
202604020804,8,新潟,芝,不明,13.0,5.0,-8.0,8.0
202604020804,9,新潟,芝,不明,1.0,5.0,4.0,4.0
202604020804,10,新潟,芝,不明,6.0,10.0,4.0,4.0
202604020804,11,新潟,芝,不明,2.0,8.0,6.0,6.0
202604020804,12,新潟,芝,不明,5.0,7.0,2.0,2.0
202604020804,13,新潟,芝,不明,12.0,12.0,0.0,0.0
202604020805,1,新潟,芝,差,3.0,9.0,6.0,6.0
202604020805,2,新潟,芝,先,6.0,6.0,0.0,0.0
202604020805,3,新潟,芝,差,9.0,6.0,-3.0,3.0
202604020805,4,新潟,芝,差,7.0,3.0,-4.0,4.0
202604020805,5,新潟,芝,差,11.0,11.0,0.0,0.0
202604020805,6,新潟,芝,差,4.0,9.0,5.0,5.0
202604020805,7,新潟,芝,追,12.0,11.0,-1.0,1.0
202604020805,8,新潟,芝,差,10.0,6.0,-4.0,4.0
202604020805,9,新潟,芝,先,1.0,5.0,4.0,4.0
202604020805,10,新潟,芝,逃,5.0,1.0,-4.0,4.0
202604020805,11,新潟,芝,差,8.0,3.0,-5.0,5.0
202604020805,12,新潟,芝,先,2.0,2.0,0.0,0.0
202604020806,1,新潟,芝,逃,8.0,7.0,-1.0,1.0
202604020806,2,新潟,芝,差,12.0,13.0,1.0,1.0
202604020806,3,新潟,芝,先,7.0,7.0,0.0,0.0
202604020806,4,新潟,芝,先,9.0,12.0,3.0,3.0
202604020806,5,新潟,芝,先,2.0,4.0,2.0,2.0
202604020806,6,新潟,芝,先,3.0,3.0,0.0,0.0
202604020806,7,新潟,芝,逃,5.0,6.0,1.0,1.0
202604020806,8,新潟,芝,逃,1.0,2.0,1.0,1.0
202604020806,9,新潟,芝,逃,4.0,4.0,0.0,0.0
202604020806,10,新潟,芝,先,6.0,1.0,-5.0,5.0
202604020806,11,新潟,芝,差,11.0,7.0,-4.0,4.0
202604020806,12,新潟,芝,追,10.0,10.0,0.0,0.0
202604020806,13,新潟,芝,差,13.0,10.0,-3.0,3.0
202604020807,1,新潟,ダ,先,4.0,5.0,1.0,1.0
202604020807,2,新潟,ダ,先,3.0,3.0,0.0,0.0
202604020807,3,新潟,ダ,先,6.0,9.0,3.0,3.0
202604020807,4,新潟,ダ,先,14.0,13.0,-1.0,1.0
202604020807,5,新潟,ダ,先,7.0,5.0,-2.0,2.0
202604020807,6,新潟,ダ,差,9.0,7.0,-2.0,2.0
202604020807,7,新潟,ダ,差,12.0,12.0,0.0,0.0
202604020807,8,新潟,ダ,逃,8.0,9.0,1.0,1.0
202604020807,9,新潟,ダ,先,11.0,9.0,-2.0,2.0
202604020807,10,新潟,ダ,逃,1.0,1.0,0.0,0.0
202604020807,11,新潟,ダ,逃,2.0,2.0,0.0,0.0
202604020807,12,新潟,ダ,追,13.0,14.0,1.0,1.0
202604020807,13,新潟,ダ,差,10.0,8.0,-2.0,2.0
202604020807,14,新潟,ダ,追,15.0,14.0,-1.0,1.0
202604020807,15,新潟,ダ,先,5.0,4.0,-1.0,1.0
202604020808,1,新潟,ダ,差,10.0,13.0,3.0,3.0
202604020808,2,新潟,ダ,先,2.0,3.0,1.0,1.0
202604020808,3,新潟,ダ,差,11.0,9.0,-2.0,2.0
202604020808,4,新潟,ダ,先,7.0,6.0,-1.0,1.0
202604020808,5,新潟,ダ,先,4.0,10.0,6.0,6.0
202604020808,6,新潟,ダ,差,6.0,8.0,2.0,2.0
202604020808,7,新潟,ダ,先,3.0,6.0,3.0,3.0
202604020808,8,新潟,ダ,差,12.0,3.0,-9.0,9.0
202604020808,9,新潟,ダ,先,9.0,11.0,2.0,2.0
202604020808,10,新潟,ダ,先,8.0,3.0,-5.0,5.0
202604020808,11,新潟,ダ,逃,5.0,2.0,-3.0,3.0
202604020808,12,新潟,ダ,逃,1.0,1.0,0.0,0.0
202604020808,13,新潟,ダ,差,13.0,11.0,-2.0,2.0
202604020810,1,新潟,ダ,逃,3.0,4.0,1.0,1.0
202604020810,2,新潟,ダ,先,8.0,3.0,-5.0,5.0
202604020810,3,新潟,ダ,差,13.0,9.0,-4.0,4.0
202604020810,4,新潟,ダ,差,5.0,4.0,-1.0,1.0
202604020810,5,新潟,ダ,差,11.0,9.0,-2.0,2.0
202604020810,6,新潟,ダ,差,14.0,7.0,-7.0,7.0
202604020810,7,新潟,ダ,差,6.0,12.0,6.0,6.0
202604020810,8,新潟,ダ,差,7.0,4.0,-3.0,3.0
202604020810,9,新潟,ダ,差,9.0,9.0,0.0,0.0
202604020810,10,新潟,ダ,先,1.0,1.0,0.0,0.0
202604020810,11,新潟,ダ,先,15.0,14.0,-1.0,1.0
202604020810,12,新潟,ダ,差,12.0,15.0,3.0,3.0
202604020810,13,新潟,ダ,差,2.0,2.0,0.0,0.0
202604020810,14,新潟,ダ,差,4.0,7.0,3.0,3.0
202604020810,15,新潟,ダ,差,10.0,13.0,3.0,3.0
202604020811,1,新潟,芝,差,4.0,6.0,2.0,2.0
202604020811,2,新潟,芝,差,8.0,4.0,-4.0,4.0
202604020811,3,新潟,芝,先,7.0,9.0,2.0,2.0
202604020811,4,新潟,芝,先,3.0,4.0,1.0,1.0
202604020811,5,新潟,芝,先,5.0,2.0,-3.0,3.0
202604020811,6,新潟,芝,差,6.0,6.0,0.0,0.0
202604020811,7,新潟,芝,差,9.0,6.0,-3.0,3.0
202604020811,8,新潟,芝,逃,1.0,1.0,0.0,0.0
202604020811,9,新潟,芝,先,2.0,2.0,0.0,0.0
202604020812,1,新潟,ダ,差,12.0,14.0,2.0,2.0
202604020812,2,新潟,ダ,差,8.0,5.0,-3.0,3.0
202604020812,3,新潟,ダ,差,6.0,5.0,-1.0,1.0
